timestamp,target_id,x,y,shape_hit
1764855725.691782,c1,234,183,True
1764855726.2108123,c2,830,561,True
1764855726.7118635,c3,206,637,True
1764855727.4025729,c4,729,198,True
1764855727.9279933,c5,336,461,True
1764855728.4457753,c1,244,161,True
1764855729.065324,c2,806,547,True
1764855729.5698013,c3,191,636,True
1764855730.0496635,c4,669,169,True
1764855730.4846287,c5,399,442,True
1764855730.942667,c1,262,167,True
1764855731.5654879,c2,906,589,True
1764855732.329733,c3,184,639,True
1764855732.8328724,c4,643,147,True
1764855733.2838917,c5,453,399,True
1764855733.7401285,c1,242,156,True
1764855734.3394015,c2,842,568,True
1764855734.9018164,c3,265,631,True
1764855735.494723,c4,647,157,True
1764855735.9677901,c5,432,375,True
1764855736.439563,c1,223,156,True
1764855737.1076438,c2,800,555,True
1764855737.6708055,c3,206,629,True
1764855738.172757,c4,690,145,True
1764855738.653526,c5,424,399,True
1764855739.1457345,c1,241,189,True
1764855739.7018406,c2,923,599,False
1764855740.0247395,c2,888,590,True
1764855740.5125837,c3,62,621,False
1764855740.9177246,c3,201,589,True
1764855741.5856247,c4,637,210,True
1764855742.2386734,c5,429,399,True
1764855742.6867,c1,214,157,True
1764855743.2957134,c2,828,532,True
1764855743.986316,c3,234,642,True
1764855744.5477142,c4,668,173,True
1764855744.9977202,c5,279,471,False
1764855745.2967145,c5,357,404,True
1764855745.7549784,c1,228,216,True
1764855746.3920674,c2,844,528,True
1764855746.910673,c3,190,652,True
1764855747.4209929,c4,754,135,True
1764855748.237576,c5,405,405,True
1764855748.6867409,c1,210,169,True
1764855749.415176,c2,833,560,True
1764855749.9026654,c3,186,650,True
1764855750.5120122,c4,668,137,True
1764855750.9460175,c5,440,350,True
1764855751.3879495,c1,176,122,True
1764855752.1694236,c2,765,551,True
1764855752.722279,c3,239,638,True
1764855753.3008637,c4,745,155,True
1764855754.0426662,c5,447,399,True
1764855754.4916646,c1,190,157,True
1764855755.0320678,c2,836,601,True
1764855755.72265,c3,166,599,True
1764855756.277571,c4,696,151,True
1764855756.8326604,c5,416,400,True
1764855757.267684,c1,208,181,True
1764855757.9302666,c2,863,549,True
1764855758.5207262,c3,247,625,True
1764855759.0528533,c4,635,235,True
1764855759.622631,c5,411,394,True
1764855760.1036654,c1,215,205,True
1764855760.6715908,c2,831,537,True
1764855761.1826417,c3,240,614,True
1764855761.738385,c4,731,178,True
1764855762.3028545,c5,351,422,True
1764855762.8318715,c1,242,189,True
1764855763.4557264,c2,754,549,True
1764855763.9376888,c3,179,625,True
1764855764.4755738,c4,694,186,True
1764855764.9699554,c5,422,386,True
1764855765.405761,c1,228,182,True
1764855765.9379847,c2,831,565,True
1764855766.4857173,c3,229,618,True
1764855766.9956174,c4,675,184,True
1764855767.4680026,c5,434,384,True
1764855767.9478476,c1,227,179,True
1764855768.5629354,c2,854,571,True
1764855769.2446895,c3,214,615,True
1764855769.881727,c4,679,194,True
1764855770.2655773,c5,396,431,True
1764855770.7467582,c1,213,209,True
1764855771.2935927,c2,855,574,True
1764855771.756652,c3,103,622,True
1764855772.3417475,c4,718,228,True
1764855772.9045677,c5,414,408,True
1764855773.3627064,c1,261,205,True
1764855774.0898335,c2,847,561,True
1764855774.5636063,c3,227,621,True
1764855775.021531,c4,772,154,True
1764855775.5368915,c5,410,419,True
1764855775.9656186,c1,189,158,True
1764855776.5800414,c2,794,549,True
1764855777.1136634,c3,184,606,True
1764855777.638667,c4,782,141,False
1764855777.9527261,c4,686,224,True
1764855778.461845,c5,419,377,True
1764855778.8687062,c1,201,182,True
1764855779.444748,c2,792,557,True
1764855779.984769,c3,237,627,True
1764855780.4667716,c4,658,163,True
1764855781.0649943,c5,440,376,True
1764855781.4787998,c1,211,162,True
1764855782.117082,c2,884,588,True
1764855782.6406703,c3,226,626,True
1764855783.1347609,c4,750,195,True
1764855783.608813,c5,431,376,True
1764855783.9983175,c1,171,189,True
1764855784.6645558,c2,770,545,True
