timestamp,target_id,x,y,shape_hit
1764257847.4291334,c1,220,161,True
1764257848.1566741,c2,943,596,False
1764257848.418061,c2,836,563,True
1764257849.0101602,c3,178,635,True
1764257849.6225104,c4,712,189,True
1764257850.0830638,c5,409,442,True
1764257850.766149,c1,150,138,True
1764257851.3282537,c2,849,582,True
1764257851.7554903,c3,156,612,True
1764257852.3030546,c4,698,197,True
1764257852.670158,c5,337,451,True
1764257852.970377,c1,142,48,False
1764257853.6450782,c1,131,163,True
1764257854.276002,c2,798,549,True
1764257854.7853956,c3,211,606,True
1764257855.1910617,c4,801,191,False
1764257855.4622264,c4,710,241,True
1764257855.8656967,c5,358,424,True
1764257856.4369488,c1,136,194,True
1764257856.8855624,c2,954,545,False
1764257857.133141,c2,878,556,True
1764257857.55436,c3,145,612,True
1764257858.093974,c4,654,226,True
1764257858.4677517,c5,406,435,True
1764257858.8523219,c1,184,70,True
1764257859.3089845,c2,828,552,True
1764257859.7737079,c3,185,620,True
1764257860.252673,c4,664,226,True
1764257860.7707672,c5,368,424,True
1764257861.408365,c1,178,223,True
1764257861.9698448,c2,865,580,True
1764257862.3388264,c3,223,576,True
1764257862.7361088,c4,675,250,True
1764257863.136067,c5,372,475,True
1764257863.523051,c1,138,67,True
1764257864.0109124,c2,848,568,True
1764257864.4247217,c3,245,599,True
1764257864.7830198,c4,714,185,True
1764257865.1520698,c5,336,445,True
1764257865.45813,c1,144,139,True
1764257865.8569646,c2,815,555,True
1764257866.2190864,c3,213,608,True
1764257866.6209064,c4,634,215,True
1764257866.905847,c5,435,352,True
1764257867.2576969,c1,99,143,True
1764257867.7385833,c2,775,554,True
1764257868.0469975,c3,304,565,False
1764257868.3160825,c3,197,586,True
1764257868.6910996,c4,798,205,False
1764257868.931219,c4,690,252,True
1764257869.260136,c5,374,467,True
1764257869.5613577,c1,120,182,True
1764257869.9810224,c2,714,569,False
1764257870.4229717,c2,906,575,True
1764257871.143371,c3,210,588,True
1764257871.6691155,c4,766,235,True
1764257872.0736396,c5,421,435,True
1764257872.4631362,c1,178,179,True
1764257872.8920062,c2,844,544,True
1764257873.2300613,c3,195,610,True
1764257873.687209,c4,687,226,True
1764257874.031334,c5,364,447,True
1764257874.2932665,c1,111,183,True
1764257874.767119,c2,792,549,True
1764257875.1489477,c3,167,603,True
1764257875.583137,c4,673,204,True
1764257875.9134598,c5,325,424,True
1764257876.2430763,c1,172,192,True
1764257876.5813227,c2,960,554,False
1764257876.8371637,c2,809,575,True
1764257877.2862003,c3,102,606,True
1764257877.826104,c4,678,224,True
1764257878.1571476,c5,480,408,True
1764257878.5771525,c1,246,157,True
1764257879.1022217,c2,867,609,True
1764257879.4610877,c3,222,613,True
1764257879.844033,c4,716,216,True
1764257880.2480729,c5,375,430,True
1764257880.548051,c1,114,170,True
1764257881.0889368,c2,892,653,False
1764257881.4041643,c2,743,609,True
1764257881.8761287,c3,193,642,True
1764257882.2880895,c4,599,220,True
1764257882.6331744,c5,357,451,True
1764257883.0692358,c1,201,172,True
1764257883.4883153,c2,888,603,True
1764257883.8790128,c3,295,600,False
1764257884.2311053,c3,199,603,True
1764257884.6282585,c4,688,251,True
1764257884.9961536,c5,357,447,True
1764257885.333115,c1,237,97,True
1764257885.8441052,c2,772,560,True
1764257886.241334,c3,144,607,True
1764257886.6381164,c4,683,158,True
1764257886.982992,c5,425,384,True
1764257887.7260334,c1,218,209,True
1764257888.3877423,c2,847,601,True
1764257888.7910385,c3,153,635,True
1764257889.1897264,c4,798,82,False
1764257889.453225,c4,676,232,True
1764257889.8039696,c5,374,407,True
1764257890.1194818,c1,137,129,True
1764257890.6143682,c2,790,560,True
1764257891.0411146,c3,239,594,True
1764257891.5140903,c4,739,139,True
1764257891.8960218,c5,318,419,True
1764257892.1944268,c1,141,160,True
1764257892.6029305,c2,841,518,True
1764257893.02109,c3,222,619,True
1764257893.5027695,c4,674,223,True
1764257893.8311698,c5,388,415,True
1764257894.2133315,c1,171,192,True
1764257894.6271372,c2,862,598,True
1764257895.143146,c3,198,611,True
1764257895.6540747,c4,712,135,True
1764257896.0442846,c5,407,400,True
1764257896.4270384,c1,107,122,True
1764257896.8929045,c2,816,576,True
1764257897.228891,c3,156,594,True
1764257897.6488023,c4,732,234,True
1764257897.964161,c5,386,442,True
1764257898.3238468,c1,173,189,True
1764257898.7140071,c2,858,588,True
1764257899.0516803,c3,255,616,True
1764257899.4480224,c4,637,183,True
1764257899.771269,c5,432,378,True
1764257900.0711274,c1,92,130,True
1764257900.4817502,c2,774,572,True
1764257900.8512106,c3,170,551,True
1764257901.2868955,c4,632,252,True
1764257901.6611211,c5,386,423,True
1764257902.0660834,c1,146,105,True
1764257902.6587367,c2,771,544,True
1764257903.0929596,c3,148,584,True
1764257903.4621735,c4,691,182,True
1764257903.8070154,c5,414,400,True
1764257904.1360717,c1,220,164,True
1764257904.5411339,c2,928,559,False
1764257904.7881107,c2,838,575,True
1764257905.1342218,c3,211,606,True
1764257905.487905,c4,800,190,False
1764257905.8373337,c4,555,325,False
1764257906.2522924,c4,653,227,True
1764257906.6111703,c5,367,390,True
