timestamp,target_id,x,y,shape_hit
1764256564.207235,c1,185,137,True
1764256564.8220985,c2,902,623,True
1764256565.4522097,c3,197,591,True
1764256565.9779286,c4,649,183,True
1764256566.419342,c5,378,431,True
1764256566.9440992,c1,226,165,True
1764256567.522164,c2,812,616,True
1764256567.9893365,c3,247,618,True
1764256568.5640519,c4,655,220,True
1764256569.0162985,c5,396,423,True
1764256569.608172,c1,150,130,True
1764256570.1631684,c2,757,526,True
1764256570.709076,c3,265,611,True
1764256571.22706,c4,716,196,True
1764256571.6933467,c5,407,405,True
1764256572.150191,c1,197,190,True
1764256572.6578963,c2,830,581,True
1764256573.1472473,c3,197,587,True
1764256573.6500235,c4,716,205,True
1764256574.0469139,c5,417,400,True
1764256574.7672186,c1,121,144,True
1764256575.3298907,c2,794,564,True
1764256575.8251164,c3,170,601,True
1764256576.2901354,c4,678,195,True
1764256576.7470858,c5,367,405,True
1764256577.20412,c1,229,195,True
1764256577.760136,c2,812,549,True
1764256578.2643423,c3,195,594,True
1764256578.7510462,c4,694,199,True
1764256579.1482363,c5,422,387,True
1764256579.7191625,c1,121,154,True
1764256580.2650435,c2,797,562,True
1764256580.737775,c3,180,625,True
1764256581.3149533,c4,599,236,False
1764256581.773236,c4,732,190,True
1764256582.1711376,c5,349,422,True
1764256582.5972,c1,141,175,True
1764256583.1006334,c2,930,630,False
1764256583.3921587,c2,837,580,True
1764256583.8512342,c3,171,615,True
1764256584.3072598,c4,688,218,True
1764256584.756913,c5,390,399,True
1764256585.2672377,c1,220,177,True
1764256585.822378,c2,811,540,True
1764256586.3330917,c3,216,576,True
1764256586.7900925,c4,648,196,True
1764256587.158156,c5,382,408,True
1764256587.5849504,c1,199,180,True
1764256588.051183,c2,791,552,True
1764256588.485135,c3,153,584,True
1764256588.9331038,c4,735,171,True
1764256589.3259742,c5,417,399,True
1764256589.7451313,c1,173,164,True
1764256590.3451161,c2,789,515,True
1764256590.8921824,c3,233,621,True
1764256591.335088,c4,645,159,True
1764256591.740126,c5,397,421,True
1764256592.1602354,c1,217,195,True
1764256592.6401646,c2,808,589,True
1764256593.1060576,c3,214,610,True
1764256593.5939357,c4,637,219,True
1764256593.9610286,c5,417,421,True
1764256594.3952277,c1,122,139,True
1764256594.8983605,c2,819,615,True
1764256595.3403285,c3,206,624,True
1764256595.7982552,c4,688,210,True
1764256596.1731467,c5,387,427,True
1764256596.5851557,c1,249,179,True
1764256597.0352623,c2,884,658,False
1764256597.477348,c2,815,551,True
1764256597.8761072,c3,164,643,True
1764256598.3851404,c4,604,210,True
1764256598.782156,c5,394,427,True
1764256599.2026155,c1,221,166,True
1764256599.7278304,c2,800,538,True
1764256600.185022,c3,214,603,True
1764256600.6571426,c4,736,165,True
1764256601.062166,c5,411,406,True
1764256601.558002,c1,217,202,True
1764256602.0160997,c2,820,582,True
1764256602.5399404,c3,239,622,True
1764256603.0502727,c4,646,216,True
1764256603.4334168,c5,409,409,True
1764256603.868017,c1,169,164,True
1764256604.4311657,c2,813,604,True
1764256604.9400587,c3,240,629,True
1764256605.4271827,c4,663,198,True
1764256605.8260732,c5,385,381,True
1764256606.261159,c1,173,156,True
1764256606.7560978,c2,791,521,True
1764256607.4155846,c3,285,617,True
1764256607.963119,c4,623,195,True
1764256608.4500256,c5,441,406,True
1764256608.9149508,c1,224,126,True
1764256609.4850338,c2,897,569,True
1764256609.9421663,c3,59,582,False
1764256610.2420862,c3,152,585,True
1764256610.7461653,c4,727,223,True
1764256611.1500547,c5,364,429,True
1764256611.637283,c1,250,178,True
1764256612.3133702,c2,863,585,True
1764256612.7331567,c3,215,604,True
1764256613.2588978,c4,630,189,True
1764256613.6250746,c5,447,380,True
1764256614.0672674,c1,205,158,True
1764256614.5631063,c2,808,548,True
1764256615.005435,c3,144,631,True
1764256615.4852526,c4,704,212,True
1764256615.9050598,c5,433,408,True
1764256616.3551333,c1,255,174,True
1764256616.948041,c2,737,525,True
1764256617.4512765,c3,105,670,True
1764256618.0360997,c4,639,218,True
1764256618.3870058,c5,414,406,True
1764256618.8302958,c1,187,165,True
1764256619.3797343,c2,824,553,True
1764256619.8270798,c3,220,590,True
1764256620.3002143,c4,735,194,True
1764256620.7135053,c5,426,370,True
1764256621.155206,c1,225,175,True
1764256621.68074,c2,827,541,True
1764256622.1070778,c3,202,553,True
1764256622.5799956,c4,703,172,True
1764256623.0089107,c5,408,386,True
1764256623.4424515,c1,190,188,True
