timestamp,target_id,x,y,shape_hit
1764257957.520968,c1,201,153,True
1764257958.046056,c2,802,576,True
1764257958.4745445,c3,161,626,True
1764257959.015702,c4,705,211,True
1764257959.3963711,c5,387,463,True
1764257959.7348607,c1,208,188,True
1764257960.2211673,c2,870,603,True
1764257960.6628854,c3,214,619,True
1764257961.040168,c4,706,165,True
1764257961.391016,c5,381,428,True
1764257961.759006,c1,226,155,True
1764257962.2782543,c2,834,631,True
1764257962.696181,c3,171,637,True
1764257963.1911068,c4,661,175,True
1764257963.58711,c5,393,414,True
1764257963.914111,c1,206,194,True
1764257964.3102472,c2,823,546,True
1764257964.7371314,c3,118,586,True
1764257965.10417,c4,716,138,True
1764257965.464356,c5,410,394,True
1764257965.7492366,c1,146,139,True
1764257966.147951,c2,827,538,True
1764257966.6642292,c3,157,602,True
1764257967.067206,c4,672,163,True
1764257967.4143522,c5,327,417,True
1764257967.9318035,c1,240,180,True
1764257968.4361556,c2,823,538,True
1764257968.8390741,c3,213,598,True
1764257969.2360795,c4,671,196,True
1764257969.582024,c5,388,431,True
1764257969.9030607,c1,189,186,True
1764257970.4360595,c2,835,550,True
1764257970.9173257,c3,226,595,True
1764257971.3151345,c4,710,153,True
1764257971.6741319,c5,396,392,True
1764257972.0560539,c1,208,177,True
1764257972.477159,c2,775,534,True
1764257972.92594,c3,193,606,True
1764257973.2864835,c4,710,196,True
1764257973.6242127,c5,430,457,True
1764257973.9989316,c1,210,123,True
1764257974.4499896,c2,803,561,True
1764257974.838934,c3,177,581,True
1764257975.176171,c4,689,189,True
1764257975.514179,c5,263,424,False
1764257975.844062,c5,358,392,True
1764257976.1442504,c1,195,190,True
1764257976.6260955,c2,867,542,True
1764257977.1113667,c3,140,586,True
1764257977.5322266,c4,598,220,True
1764257977.9890752,c5,398,452,True
1764257978.394028,c1,173,104,True
1764257978.7910454,c2,817,562,True
1764257979.2188535,c3,160,590,True
1764257979.5879867,c4,665,212,True
1764257979.931908,c5,321,452,True
1764257980.3600693,c1,209,133,True
1764257980.7643163,c2,788,581,True
1764257981.2377317,c3,219,606,True
1764257981.6490142,c4,708,190,True
1764257982.009139,c5,410,417,True
1764257982.3612404,c1,129,199,True
1764257982.7900293,c2,844,509,True
1764257983.2012727,c3,173,633,True
1764257983.522684,c4,675,199,True
1764257983.899101,c5,370,423,True
1764257984.1983945,c1,122,139,True
1764257984.6411862,c2,800,558,True
1764257985.0620103,c3,155,598,True
1764257985.5055795,c4,738,173,True
1764257985.8782375,c5,449,409,True
1764257986.2540426,c1,186,132,True
1764257987.0049944,c2,847,574,True
1764257987.4318457,c3,203,616,True
1764257987.8219426,c4,732,185,True
1764257988.1589665,c5,412,412,True
1764257988.4511826,c1,102,153,True
1764257988.8871326,c2,886,582,True
1764257989.4560754,c3,164,592,True
1764257989.914192,c4,733,150,True
1764257990.304819,c5,370,435,True
1764257990.6641948,c1,110,160,True
1764257991.137134,c2,824,554,True
1764257991.4890788,c3,136,612,True
1764257991.8640718,c4,715,156,True
1764257992.224183,c5,363,404,True
1764257992.568964,c1,193,152,True
1764257993.0260231,c2,827,571,True
1764257993.5290196,c3,204,623,True
1764257993.9408224,c4,713,187,True
1764257994.2709904,c5,307,459,False
1764257994.579069,c5,331,412,True
1764257994.9253361,c1,173,171,True
1764257995.4190304,c2,852,539,True
1764257995.8628674,c3,203,598,True
1764257996.289059,c4,667,197,True
1764257996.6134543,c5,377,444,True
1764257996.93406,c1,137,154,True
1764257997.386093,c2,779,535,True
1764257997.8109732,c3,164,602,True
1764257998.1408684,c4,693,141,True
1764257998.5088875,c5,390,382,True
1764257998.8987377,c1,230,169,True
1764257999.303886,c2,861,533,True
1764257999.7686648,c3,163,607,True
1764258000.145146,c4,616,218,True
1764258000.5352082,c5,314,452,True
1764258000.991872,c1,195,197,True
1764258001.3836963,c2,915,602,True
1764258001.9521506,c3,172,567,True
1764258002.4243042,c4,678,246,True
1764258002.7771819,c5,386,384,True
1764258003.1069646,c1,139,194,True
1764258003.5109148,c2,753,589,True
1764258003.945702,c3,256,577,True
1764258004.328576,c4,785,135,False
1764258004.6308496,c4,720,208,True
1764258004.9437675,c5,372,433,True
1764258005.2656248,c1,99,144,True
1764258005.7243211,c2,787,549,True
1764258006.1508741,c3,168,587,True
1764258006.495924,c4,656,143,True
1764258006.9159434,c5,377,407,True
1764258007.208962,c1,116,174,True
1764258007.631219,c2,832,585,True
1764258008.0564427,c3,176,581,True
1764258008.4470015,c4,677,223,True
1764258008.7988544,c5,329,482,False
1764258009.0836673,c5,364,421,True
1764258009.4151378,c1,79,90,False
1764258009.78225,c1,293,269,False
1764258010.1639178,c1,223,192,True
1764258010.63598,c2,822,556,True
1764258011.0808809,c3,193,615,True
1764258011.499098,c4,633,208,True
1764258011.9117646,c5,393,406,True
1764258012.2189126,c1,136,184,True
1764258012.77505,c2,824,556,True
1764258013.2391734,c3,200,633,True
1764258013.6291995,c4,643,277,True
1764258014.1092846,c5,307,465,False
1764258014.3941307,c5,355,415,True
1764258014.7562954,c1,179,193,True
1764258015.198421,c2,869,551,True
1764258015.6321144,c3,106,580,True
1764258016.135335,c4,718,199,True
1764258016.4720135,c5,292,415,False
1764258016.8179715,c5,335,379,True
