timestamp,target_id,x,y,shape_hit
1764254553.1353793,c1,146,152,True
1764254553.6142695,c2,768,590,True
1764254554.0134068,c3,216,666,True
1764254554.3954487,c4,685,115,True
1764254554.7244291,c5,358,440,True
1764254555.6923125,c1,139,126,True
1764254556.1724885,c2,785,596,True
1764254556.6452518,c3,218,675,True
1764254557.065383,c4,640,168,True
1764254557.3941965,c5,380,410,True
1764254557.7922072,c1,198,115,True
1764254558.2210965,c2,770,532,True
1764254558.6322205,c3,180,660,True
1764254559.0593884,c4,674,205,True
1764254559.3893645,c5,334,418,True
1764254559.7493556,c1,221,120,True
1764254560.1624255,c2,789,582,True
1764254560.5752225,c3,226,649,True
1764254560.9571674,c4,740,167,True
1764254561.2790174,c5,419,388,True
1764254561.6471965,c1,176,93,True
1764254562.0602655,c2,738,520,True
1764254562.517258,c3,170,638,True
1764254562.9450605,c4,770,176,True
1764254563.2593215,c5,398,414,True
1764254563.6424222,c1,229,143,True
1764254564.048456,c2,786,602,True
1764254564.4910977,c3,81,640,False
1764254565.0371597,c3,270,621,True
1764254565.4721692,c4,640,214,True
1764254565.779052,c5,393,409,True
1764254566.1401186,c1,186,130,True
1764254566.5590663,c2,794,563,True
1764254567.0103168,c3,231,664,True
1764254567.4154263,c4,645,242,True
1764254567.7443163,c5,389,449,True
1764254568.1344044,c1,148,108,True
1764254568.6081877,c2,819,573,True
1764254569.124224,c3,211,636,True
1764254569.522401,c4,784,228,False
1764254570.099628,c4,684,244,True
1764254570.4744139,c5,432,453,True
1764254570.8572867,c1,175,165,True
1764254571.389807,c2,735,515,False
1764254571.7351162,c2,746,533,True
1764254572.2303607,c3,152,627,True
1764254572.7091262,c4,683,174,True
1764254573.084509,c5,406,407,True
1764254573.5422835,c1,250,190,True
1764254574.1944988,c2,820,611,True
1764254574.6374874,c3,159,626,True
1764254575.1243308,c4,750,180,True
1764254575.5072775,c5,426,439,True
1764254575.8973403,c1,228,145,True
1764254576.452184,c2,795,549,True
1764254576.9174178,c3,203,605,True
1764254577.3821685,c4,703,197,True
1764254577.7647119,c5,401,399,True
1764254578.1472251,c1,181,120,True
1764254578.64222,c2,821,533,True
1764254579.099434,c3,196,607,True
1764254579.557166,c4,681,171,True
1764254579.8791726,c5,381,431,True
1764254580.2645445,c1,241,158,True
1764254580.6742432,c2,845,602,True
1764254581.0812273,c3,204,673,True
1764254581.4932208,c4,704,183,True
1764254581.823098,c5,449,424,True
1764254582.2721748,c1,201,128,True
1764254582.6624722,c2,825,603,True
1764254583.1341763,c3,246,593,True
1764254583.6141002,c4,691,214,True
1764254583.9304051,c5,367,414,True
1764254584.3502078,c1,270,131,True
1764254584.7852795,c2,927,547,False
1764254585.0102572,c2,894,562,True
1764254585.4602442,c3,321,583,False
1764254585.6925633,c3,263,602,True
1764254586.1652505,c4,684,209,True
1764254586.479301,c5,382,422,True
1764254586.8171985,c1,188,181,True
1764254587.2822251,c2,730,535,True
1764254587.8230276,c3,103,651,True
1764254588.2573647,c4,658,219,True
1764254588.549255,c5,362,431,True
1764254588.9554791,c1,204,208,True
1764254589.3972132,c2,802,602,True
1764254589.8473141,c3,286,600,True
1764254590.289276,c4,599,199,True
1764254590.6652331,c5,420,380,True
1764254591.025403,c1,119,101,True
1764254591.5573564,c2,819,602,True
1764254592.053322,c3,191,634,True
1764254592.5106332,c4,776,221,True
1764254592.8783157,c5,445,408,True
1764254593.2970781,c1,199,150,True
1764254593.7474003,c2,807,550,True
1764254594.3022704,c3,235,608,True
1764254594.7151287,c4,718,223,True
1764254595.0976653,c5,436,383,True
1764254595.5563042,c1,187,154,True
1764254596.132123,c2,795,526,True
1764254596.6273282,c3,240,618,True
1764254597.0554147,c4,698,240,True
1764254597.4072514,c5,404,398,True
1764254597.76827,c1,254,187,True
1764254598.195135,c2,808,549,True
1764254598.6222503,c3,102,586,True
1764254599.035363,c4,682,168,True
1764254599.3814056,c5,293,434,False
1764254600.0922534,c5,426,435,True
1764254600.4293473,c1,235,173,True
1764254600.8806818,c2,827,543,True
1764254601.352168,c3,194,612,True
1764254601.89326,c4,691,230,True
1764254602.2151704,c5,397,428,True
1764254602.6514294,c1,257,187,True
1764254603.0632422,c2,831,560,True
1764254603.5124187,c3,225,566,True
1764254603.9175112,c4,736,183,True
1764254604.2714505,c5,430,385,True
1764254604.6081965,c1,189,120,True
1764254605.2684684,c2,721,462,False
1764254605.5671475,c2,775,539,True
1764254605.9882216,c3,187,623,True
1764254606.4237587,c4,728,144,True
1764254606.842389,c5,449,422,True
1764254607.2107964,c1,140,113,True
1764254607.6989079,c2,794,548,True
1764254608.1190221,c3,187,615,True
1764254608.5304027,c4,726,140,True
1764254608.9370975,c5,341,399,True
1764254609.280369,c1,232,157,True
1764254609.7453573,c2,814,583,True
1764254610.1811779,c3,206,620,True
1764254610.630218,c4,717,205,True
1764254610.960342,c5,383,444,True
1764254611.3653963,c1,237,181,True
1764254611.7774615,c2,789,632,True
1764254612.1973102,c3,153,599,True
