timestamp,target_id,x,y,shape_hit
1764255229.4530613,c1,247,190,True
1764255230.195154,c2,868,553,True
1764255230.8181725,c3,223,594,True
1764255231.3720086,c4,737,207,True
1764255231.875037,c5,352,442,True
1764255232.3320334,c1,249,157,True
1764255233.0523179,c2,833,561,True
1764255233.638101,c3,248,620,True
1764255234.176793,c4,683,222,True
1764255234.6801572,c5,447,412,True
1764255235.1461275,c1,160,129,True
1764255235.7063413,c2,832,558,True
1764255236.1893091,c3,234,602,True
1764255236.660335,c4,754,162,True
1764255237.4992805,c5,363,397,True
1764255237.897451,c1,220,163,True
1764255238.6620274,c2,807,573,True
1764255239.0310118,c3,168,616,True
1764255239.5492587,c4,727,150,True
1764255240.0503373,c5,386,413,True
1764255240.484187,c1,187,165,True
1764255241.137439,c2,849,559,True
1764255241.617156,c3,146,596,True
1764255242.1433244,c4,730,195,True
1764255242.5786839,c5,279,415,False
1764255242.9143105,c5,389,410,True
1764255243.394379,c1,236,97,True
1764255244.0631213,c2,844,601,True
1764255244.5342078,c3,167,626,True
1764255245.0451639,c4,716,190,True
1764255245.443471,c5,238,470,False
1764255245.7722592,c5,326,420,True
1764255246.2742784,c1,179,150,True
1764255246.853476,c2,863,545,True
1764255247.4744503,c3,229,606,True
1764255248.1343648,c4,642,208,True
1764255248.5174875,c5,380,406,True
1764255249.0792143,c1,160,157,True
1764255249.4695094,c2,769,584,True
1764255250.055385,c3,243,640,True
1764255250.656336,c4,667,211,True
1764255251.1224046,c5,407,401,True
1764255251.5403945,c1,162,160,True
1764255252.1543932,c2,800,606,True
1764255252.7404876,c3,257,621,True
1764255253.2801356,c4,675,229,True
1764255253.782197,c5,435,407,True
1764255254.2183204,c1,198,105,True
1764255254.704182,c2,813,562,True
1764255255.1994016,c3,194,624,True
1764255255.6722531,c4,750,209,True
1764255256.152337,c5,401,408,True
1764255256.5883605,c1,177,122,True
1764255257.2703867,c2,838,611,True
1764255257.7131443,c3,212,629,True
1764255258.291587,c4,704,188,True
1764255258.7559667,c5,372,398,True
1764255259.161346,c1,125,74,True
1764255259.7293646,c2,849,581,True
1764255260.202352,c3,209,623,True
1764255260.7732112,c4,682,209,True
1764255261.3195908,c5,424,384,True
1764255261.732466,c1,204,102,True
1764255262.21259,c2,818,571,True
1764255262.6704478,c3,161,617,True
1764255263.1204522,c4,737,223,True
1764255263.6002138,c5,331,433,True
1764255264.0724387,c1,190,186,True
1764255264.5376506,c2,872,610,True
1764255265.0034702,c3,200,627,True
1764255265.5804145,c4,695,255,True
1764255265.9326503,c5,315,446,True
1764255266.4434254,c1,196,189,True
1764255266.9154093,c2,822,613,True
1764255267.4032817,c3,265,614,True
1764255267.8599622,c4,756,199,True
1764255268.325196,c5,442,401,True
1764255268.7692392,c1,207,177,True
1764255269.2701044,c2,852,566,True
1764255269.8773696,c3,160,613,True
1764255270.3494053,c4,697,193,True
1764255270.7633185,c5,362,377,True
1764255271.2440736,c1,251,186,True
1764255271.8804653,c2,762,117,False
1764255272.5101767,c2,844,547,True
1764255273.3054185,c3,249,584,True
1764255273.7172275,c4,617,246,True
1764255274.399372,c5,360,462,True
1764255275.0537748,c1,199,111,True
1764255275.5092247,c2,760,530,True
1764255275.9823244,c3,281,583,True
1764255276.5523043,c4,656,158,True
1764255277.0474436,c5,423,483,True
1764255277.7301934,c1,199,133,True
1764255278.3374152,c2,795,573,True
1764255278.7192888,c3,169,588,True
1764255279.1993618,c4,737,145,True
1764255279.6294937,c5,390,371,True
1764255280.0033767,c1,92,111,True
1764255280.5204482,c2,814,536,True
1764255280.9843981,c3,215,586,True
1764255281.383113,c4,659,161,True
1764255281.810253,c5,360,412,True
1764255282.2094526,c1,195,134,True
1764255282.7697957,c2,779,567,True
1764255283.197476,c3,182,627,True
1764255283.6397495,c4,671,196,True
1764255284.1275554,c5,446,368,True
1764255284.4885013,c1,118,88,True
1764255285.1631744,c2,850,550,True
1764255285.6433077,c3,274,605,True
1764255286.3030946,c4,615,207,True
1764255286.6631021,c5,278,418,False
1764255287.0373676,c5,369,397,True
1764255287.4353776,c1,204,80,True
1764255287.9384513,c2,783,619,True
1764255288.349304,c3,254,626,True
