timestamp,target_id,x,y,shape_hit
1764254456.857991,c1,249,130,True
1764254457.4111655,c2,825,563,True
1764254457.876155,c3,234,590,True
1764254458.289475,c4,738,110,True
1764254458.7320838,c5,352,424,True
1764254459.1521847,c1,226,156,True
1764254459.7008197,c2,785,581,True
1764254460.2842245,c3,246,638,True
1764254460.7795002,c4,669,164,True
1764254461.1551902,c5,373,409,True
1764254461.560166,c1,254,155,True
1764254462.0851011,c2,861,551,True
1764254462.5409937,c3,94,622,True
1764254463.036321,c4,701,181,True
1764254463.4580116,c5,383,423,True
1764254463.8394787,c1,250,144,True
1764254464.4022899,c2,833,572,True
1764254464.9353337,c3,223,662,True
1764254465.3748658,c4,660,210,True
1764254465.760233,c5,367,421,True
1764254466.142402,c1,202,157,True
1764254466.6141424,c2,862,532,True
1764254467.0731335,c3,172,634,True
1764254467.5049543,c4,714,199,True
1764254467.8891518,c5,330,447,True
1764254468.2952037,c1,182,194,True
1764254468.7811577,c2,837,565,True
1764254469.3660946,c3,235,625,True
1764254469.7412045,c4,725,223,True
1764254470.109587,c5,359,460,True
1764254470.5292165,c1,219,198,True
1764254471.1150649,c2,864,590,True
1764254471.542132,c3,203,594,True
1764254471.9702466,c4,713,218,True
1764254472.3212662,c5,408,420,True
1764254472.7661688,c1,215,159,True
1764254473.2662709,c2,870,577,True
1764254473.7705538,c3,168,611,True
1764254474.2061825,c4,706,199,True
1764254474.5407748,c5,367,431,True
1764254474.970156,c1,204,182,True
1764254475.4411166,c2,802,539,True
1764254475.826096,c3,277,625,True
1764254476.3653526,c4,700,223,True
1764254476.740162,c5,344,425,True
1764254477.16544,c1,230,203,True
1764254477.5952828,c2,881,572,True
1764254478.0359402,c3,142,591,True
1764254478.4400244,c4,757,183,True
1764254478.878836,c5,473,394,True
1764254479.402203,c1,253,193,True
1764254479.934597,c2,869,600,True
1764254480.4003456,c3,136,597,True
1764254480.8491998,c4,628,194,True
1764254481.2542093,c5,389,389,True
1764254481.6958253,c1,243,185,True
1764254482.141227,c2,911,570,True
1764254482.590397,c3,119,618,True
1764254483.0103066,c4,702,200,True
1764254483.3621411,c5,414,390,True
1764254483.8352778,c1,242,200,True
1764254484.3820994,c2,799,500,True
1764254485.0118632,c3,228,588,True
1764254485.5065756,c4,641,223,True
1764254485.8761349,c5,329,432,True
1764254486.3321135,c1,213,193,True
1764254486.871279,c2,862,563,True
1764254487.3070557,c3,91,587,False
1764254487.600084,c3,154,569,True
1764254488.0871875,c4,723,180,True
1764254488.4711208,c5,425,380,True
1764254488.9202087,c1,252,198,True
1764254489.624024,c2,842,576,True
1764254490.0751214,c3,218,620,True
1764254490.5862582,c4,762,236,True
1764254491.2212164,c5,384,393,True
1764254491.7931297,c1,220,174,True
1764254492.3540826,c2,736,509,False
1764254492.692088,c2,746,536,True
1764254493.2022667,c3,178,653,True
1764254493.6143246,c4,704,215,True
1764254494.020048,c5,355,425,True
1764254494.4923315,c1,179,185,True
1764254495.0696,c2,845,563,True
1764254495.6154633,c3,204,625,True
1764254496.0232346,c4,720,142,True
1764254496.4550836,c5,335,419,True
1764254496.9052565,c1,241,168,True
1764254497.3792799,c2,940,620,False
1764254497.6801028,c2,869,591,True
1764254498.0843773,c3,182,598,True
1764254498.504073,c4,679,202,True
1764254498.8644447,c5,374,405,True
1764254499.2860336,c1,213,184,True
1764254499.8326085,c2,819,503,True
1764254500.2832007,c3,221,623,True
1764254500.7100773,c4,695,172,True
1764254501.0854511,c5,415,404,True
1764254501.4972367,c1,286,190,False
1764254502.2930226,c1,198,174,True
1764254502.8773677,c2,833,541,True
1764254503.3577607,c3,173,619,True
1764254503.8375685,c4,662,133,True
1764254504.2501297,c5,392,382,True
1764254504.6781192,c1,206,96,True
1764254505.2026057,c2,796,530,True
1764254505.60615,c3,224,628,True
1764254506.0280755,c4,637,166,True
1764254506.387167,c5,370,412,True
1764254506.7402952,c1,183,155,True
1764254507.1671636,c2,833,583,True
1764254507.6245286,c3,162,636,True
1764254508.067112,c4,680,206,True
1764254508.4132614,c5,391,389,True
1764254508.795032,c1,213,197,True
1764254509.2062194,c2,822,556,True
1764254509.605227,c3,190,616,True
1764254510.009424,c4,633,174,True
1764254510.3781567,c5,387,381,True
1764254510.7598915,c1,159,148,True
1764254511.2326913,c2,907,600,True
1764254511.6833003,c3,127,648,True
1764254512.0724819,c4,700,177,True
1764254512.483998,c5,370,452,True
1764254512.9502466,c1,214,154,True
1764254513.3774056,c2,817,633,True
1764254513.843287,c3,132,659,True
1764254514.299355,c4,781,184,True
1764254514.6812556,c5,395,475,True
1764254515.1105547,c1,216,184,True
1764254515.5292904,c2,868,617,True
1764254516.0240853,c3,122,653,True
