timestamp,target_id,x,y,shape_hit
1764257394.440099,c1,189,117,True
1764257394.8971517,c2,878,548,True
1764257395.3400776,c3,106,622,True
1764257396.017217,c4,636,202,True
1764257396.41208,c5,335,482,True
1764257396.865315,c1,141,152,True
1764257397.4273732,c2,834,557,True
1764257397.9058714,c3,162,611,True
1764257398.3331194,c4,689,153,True
1764257398.7753162,c5,386,427,True
1764257399.2039752,c1,191,105,True
1764257399.7950597,c2,873,562,True
1764257400.2671227,c3,63,632,False
1764257400.5681214,c3,189,583,True
1764257401.056172,c4,660,181,True
1764257401.4454105,c5,410,419,True
1764257401.8137417,c1,180,151,True
1764257402.3677633,c2,839,565,True
1764257402.885086,c3,175,644,True
1764257403.4111755,c4,655,205,True
1764257403.8220754,c5,412,430,True
1764257404.1970298,c1,188,133,True
1764257404.737086,c2,818,548,True
1764257405.2022815,c3,167,663,True
1764257405.630445,c4,738,137,True
1764257406.0950856,c5,350,478,True
1764257406.5313718,c1,220,146,True
1764257407.1068525,c2,885,586,True
1764257407.5886252,c3,189,612,True
1764257408.059976,c4,752,154,True
1764257408.472942,c5,390,449,True
1764257408.8939977,c1,196,152,True
1764257409.4099848,c2,955,661,False
1764257409.7250853,c2,774,584,True
1764257410.2662458,c3,124,633,True
1764257410.6630986,c4,697,262,True
1764257411.1652262,c5,393,434,True
1764257411.705187,c1,235,147,True
1764257412.1870236,c2,888,587,True
1764257412.7863383,c3,212,647,True
1764257413.2292197,c4,748,151,True
1764257413.7303424,c5,395,431,True
1764257414.11206,c1,266,183,True
1764257414.6300123,c2,882,605,True
1764257415.1551888,c3,167,642,True
1764257415.5981135,c4,764,205,True
1764257415.9951952,c5,368,451,True
1764257416.4451106,c1,229,119,True
1764257416.9328015,c2,842,534,True
1764257417.4131217,c3,168,609,True
1764257417.9167202,c4,736,188,True
1764257418.3430536,c5,381,427,True
1764257418.7850924,c1,224,183,True
1764257419.3199687,c2,807,563,True
1764257419.8202727,c3,249,610,True
1764257420.2931256,c4,758,187,True
1764257420.720452,c5,348,443,True
1764257421.2452433,c1,211,171,True
1764257421.6741996,c2,818,561,True
1764257422.1531632,c3,267,593,True
1764257422.6491437,c4,820,181,False
1764257422.9633534,c4,687,216,True
1764257423.4131045,c5,405,393,True
1764257424.007194,c1,226,141,True
1764257424.8845744,c2,822,552,True
1764257425.5791717,c3,207,606,True
1764257426.0450954,c4,742,157,True
1764257426.480122,c5,428,384,True
1764257426.9240706,c1,154,152,True
1764257427.4790637,c2,759,519,True
1764257428.100063,c3,146,608,True
1764257428.6118937,c4,674,146,True
1764257429.0312135,c5,358,406,True
1764257429.4209929,c1,185,121,True
1764257430.1100147,c2,827,565,True
1764257430.6131728,c3,101,644,True
1764257431.191219,c4,728,190,True
1764257431.6402752,c5,391,444,True
1764257432.0398495,c1,212,113,True
1764257432.5785956,c2,834,566,True
1764257433.148231,c3,197,618,True
1764257433.7032163,c4,710,205,True
1764257434.0860803,c5,406,441,True
1764257434.5292664,c1,210,183,True
1764257434.9851842,c2,774,617,True
1764257435.4501147,c3,209,612,True
1764257435.863648,c4,762,197,True
1764257436.2991402,c5,405,417,True
1764257436.785161,c1,264,166,True
1764257437.2431061,c2,880,690,False
1764257437.5799956,c2,795,546,True
1764257438.1130552,c3,262,628,True
1764257439.0130763,c4,715,211,True
1764257439.510566,c5,435,362,True
1764257440.2650275,c1,244,179,True
1764257440.9066179,c2,827,542,True
1764257441.4799912,c3,172,598,True
1764257442.006617,c4,698,196,True
1764257442.4032342,c5,427,375,True
1764257442.8841512,c1,131,95,True
1764257443.438829,c2,860,601,True
1764257443.8804772,c3,167,614,True
1764257444.4050581,c4,738,185,True
1764257444.8178701,c5,354,431,True
1764257445.2147152,c1,189,126,True
1764257445.7702444,c2,871,583,True
1764257446.2440062,c3,133,594,True
1764257446.7251651,c4,685,223,True
1764257447.0981116,c5,379,440,True
1764257447.540152,c1,178,178,True
1764257448.0581546,c2,784,570,True
1764257448.508057,c3,137,630,True
1764257448.9732966,c4,778,200,True
1764257449.4004014,c5,377,446,True
1764257449.8212984,c1,206,144,True
1764257450.3602128,c2,802,578,True
1764257450.975346,c3,189,588,True
1764257451.4710324,c4,686,195,True
1764257451.845251,c5,312,445,True
1764257452.309289,c1,222,167,True
1764257452.7460709,c2,763,565,True
1764257453.1960914,c3,203,581,True
1764257453.6152472,c4,761,159,True
