timestamp,target_id,x,y,shape_hit
1764254700.4655855,c1,219,167,True
1764254701.0592191,c2,757,569,True
1764254701.5755877,c3,186,600,True
1764254702.0405889,c4,721,251,True
1764254702.3712697,c5,395,435,True
1764254702.760709,c1,175,174,True
1764254703.2263367,c2,784,574,True
1764254703.6232467,c3,233,608,True
1764254704.014055,c4,752,232,True
1764254704.4120953,c5,392,410,True
1764254704.800509,c1,229,152,True
1764254705.2963274,c2,852,593,True
1764254705.7316256,c3,154,609,True
1764254706.130178,c4,761,236,True
1764254706.5046287,c5,273,412,False
1764254706.8402476,c5,368,404,True
1764254707.3960114,c1,221,163,True
1764254707.9581852,c2,774,559,True
1764254708.304095,c3,206,583,True
1764254708.7612925,c4,724,236,True
1764254709.1444495,c5,434,380,True
1764254709.5209224,c1,170,142,True
1764254710.119232,c2,795,583,True
1764254710.4712794,c3,215,571,True
1764254710.9062512,c4,730,247,True
1764254711.245765,c5,384,449,True
1764254711.6198237,c1,156,135,True
1764254712.100287,c2,814,621,True
1764254712.4953542,c3,182,629,True
1764254712.983341,c4,685,239,True
1764254713.3214297,c5,442,406,True
1764254713.651171,c1,255,167,True
1764254714.131323,c2,858,572,True
1764254714.5152733,c3,126,564,True
1764254714.9711487,c4,665,210,True
1764254715.3162417,c5,397,411,True
1764254715.7143674,c1,171,148,True
1764254716.1337018,c2,804,548,True
1764254716.515813,c3,139,618,True
1764254716.921879,c4,686,259,True
1764254717.2966201,c5,350,377,True
1764254717.6712487,c1,152,163,True
1764254718.1806347,c2,718,560,False
1764254718.4584715,c2,740,569,True
1764254718.9602647,c3,266,575,True
1764254719.3515706,c4,746,198,True
1764254719.7334175,c5,319,470,True
1764254720.183408,c1,254,200,True
1764254720.7463698,c2,885,595,True
1764254721.2562773,c3,242,596,True
1764254721.7653737,c4,730,204,True
1764254722.1713,c5,426,406,True
1764254722.5901291,c1,210,174,True
1764254723.0639424,c2,816,541,True
1764254723.5070043,c3,285,598,True
1764254723.9194596,c4,725,223,True
1764254724.2792609,c5,376,389,True
1764254724.5563908,c1,160,157,True
1764254725.0351405,c2,790,613,True
1764254725.4351742,c3,177,614,True
1764254725.8771486,c4,725,199,True
1764254726.1761436,c5,448,405,True
1764254726.574288,c1,235,150,True
1764254726.9644403,c2,794,519,True
1764254727.3983245,c3,192,593,True
1764254727.8403249,c4,656,297,False
1764254728.17018,c4,679,255,True
1764254728.4710796,c5,427,409,True
1764254728.8003488,c1,214,174,True
1764254729.200079,c2,803,559,True
1764254729.5502467,c3,159,597,True
1764254729.9271069,c4,732,217,True
1764254730.2491016,c5,381,430,True
1764254730.5785604,c1,220,158,True
1764254731.0062325,c2,832,591,True
1764254731.3361151,c3,155,582,True
1764254731.695456,c4,693,232,True
1764254732.0268857,c5,390,409,True
1764254732.3272798,c1,211,173,True
1764254732.858246,c2,755,562,True
1764254733.2403195,c3,208,558,True
1764254733.548241,c4,703,246,True
1764254733.8791976,c5,432,418,True
1764254734.148396,c1,228,136,True
1764254734.6151419,c2,861,583,True
1764254734.9443238,c3,109,568,True
1764254735.4460115,c4,774,180,True
1764254735.8141844,c5,333,434,True
1764254736.1353593,c1,188,162,True
1764254736.5644534,c2,730,542,True
1764254736.9534554,c3,180,602,True
1764254737.3148136,c4,738,226,True
1764254737.6452146,c5,362,417,True
1764254737.905231,c1,203,131,True
1764254738.4303975,c2,801,562,True
1764254738.7002785,c3,218,573,True
1764254739.015623,c4,578,218,False
1764254739.3681958,c4,661,239,True
1764254739.6684635,c5,370,396,True
1764254739.9904978,c1,235,164,True
1764254740.2618206,c2,801,519,True
1764254740.7192702,c3,192,575,True
1764254741.1020844,c4,657,275,True
1764254741.4151495,c5,408,416,True
1764254741.7602837,c1,215,151,True
1764254742.1820636,c2,907,586,True
1764254742.7294157,c3,299,554,False
1764254743.1402624,c3,191,574,True
1764254743.561001,c4,703,203,True
1764254743.9284098,c5,425,409,True
1764254744.2131448,c1,245,165,True
1764254744.7023263,c2,841,596,True
1764254745.0833447,c3,227,622,True
1764254745.467551,c4,741,219,True
1764254745.8109927,c5,447,415,True
1764254746.1336372,c1,257,160,True
1764254746.569191,c2,834,617,True
1764254746.935796,c3,225,623,True
1764254747.3031337,c4,679,198,True
1764254747.6341758,c5,375,364,True
1764254747.9936857,c1,196,170,True
1764254748.4655735,c2,788,551,True
1764254748.826985,c3,202,616,True
1764254749.1632888,c4,706,197,True
1764254749.4192493,c5,396,383,True
1764254749.727124,c1,149,137,True
1764254750.1852248,c2,843,540,True
1764254750.523077,c3,186,516,False
1764254750.7994719,c3,224,532,True
1764254751.2413652,c4,627,280,False
1764254751.5791817,c4,696,234,True
1764254751.8043375,c5,409,409,True
1764254752.1812937,c1,260,186,True
1764254752.5455117,c2,811,531,True
1764254753.057401,c3,268,627,True
1764254753.3951192,c4,832,243,False
1764254753.6784778,c4,733,265,True
1764254754.0983996,c5,456,347,True
1764254754.4816253,c1,240,183,True
1764254755.0221908,c2,786,560,True
1764254755.3351722,c3,299,572,False
1764254755.6741023,c3,242,568,True
1764254756.0040712,c4,829,216,False
1764254756.2891676,c4,688,269,True
1764254756.6481953,c5,446,357,True
1764254757.0093174,c1,195,176,True
1764254757.4743311,c2,757,532,True
1764254757.8484986,c3,167,595,True
1764254758.2082741,c4,725,163,True
1764254758.5314562,c5,397,367,True
1764254758.78624,c1,198,121,True
1764254759.2366612,c2,819,544,True
1764254759.6117485,c3,187,608,True
